datetime,lat,long,pm2_5,pm10,no2,co,so2,o3,temp_c,wind,humidity,AQI
2025-08-07 14:30:00,23.55,87.27,50.91757393097473,62.83,18.7,263.0,51.434998,120.0,30.6,12.125642,73.40451,129
2025-08-07 15:30:00,23.55,87.27,49.57195293639559,60.024002,24.8,344.0,58.455,104.0,29.25,6.198903,82.448364,106
2025-08-07 16:30:00,23.55,87.27,51.815127343351925,58.072,32.8,479.0,68.85,82.0,28.95,5.5799994,83.64345,86
2025-08-07 17:30:00,23.55,87.27,68.95908673460578,76.128006,38.0,627.0,95.445,69.0,27.7,5.7176566,87.84302,130
2025-08-07 18:30:00,23.55,87.27,68.9246350161507,75.274,37.2,809.0,90.72,64.0,27.25,6.924738,89.38721,130
2025-08-07 19:30:00,23.55,87.27,68.64444574632843,75.518005,36.1,1004.0,83.97,57.0,26.8,7.42159,90.96565,129
2025-08-07 20:30:00,23.55,87.27,69.44996525546354,76.73801,35.4,1104.0,78.840004,50.0,26.55,7.3799996,92.865654,131
2025-08-07 21:30:00,23.55,87.27,68.39729840406956,76.982,35.6,1039.0,76.545006,44.0,26.45,7.6642804,94.25163,128
2025-08-07 22:30:00,23.55,87.27,71.43374982498736,80.154,36.3,880.0,75.735,39.0,26.4,8.427383,94.81131,138
2025-08-07 23:30:00,23.55,87.27,73.66053230569031,82.106,36.9,723.0,75.195,35.0,26.25,9.299225,95.37089,146
2025-08-08 00:30:00,23.55,87.27,75.53447570817093,84.423996,37.2,579.0,74.385,32.0,26.05,7.79215,97.08008,152
2025-08-08 01:30:00,23.55,87.27,76.618564010099,86.864,37.4,438.0,73.845,31.0,25.95,7.7734165,97.077934,155
2025-08-08 02:30:00,23.55,87.27,77.05136471471509,87.23,37.7,372.0,73.98,29.0,25.9,8.131936,97.36579,157
2025-08-08 03:30:00,23.55,87.27,77.24241566580008,87.718,38.2,440.0,75.06,26.0,25.75,7.8728137,95.63878,157
2025-08-08 04:30:00,23.55,87.27,77.57145537060626,86.37601,38.8,584.0,76.68,24.0,25.5,7.040739,97.35801,159
2025-08-08 05:30:00,23.55,87.27,74.9654116788491,83.203995,37.7,700.0,79.51501,33.0,25.25,7.02,98.22855,150
2025-08-08 06:30:00,23.55,87.27,79.75350867855582,88.328,37.0,746.0,91.395,37.0,26.65,10.799999,96.2353,166
2025-08-08 07:30:00,23.55,87.27,80.69943538445563,92.354,36.0,764.0,107.73,43.0,26.85,8.849339,91.239845,169
2025-08-08 08:30:00,23.55,87.27,73.53972586210017,85.522,34.7,775.0,119.20501,51.0,28.75,9.793058,85.62594,145
2025-08-08 09:30:00,23.55,87.27,72.3690333830419,83.813995,32.8,797.0,121.635,62.0,28.2,13.210087,83.56027,141
2025-08-08 10:30:00,23.55,87.27,73.95353877580247,84.66801,30.7,811.0,119.07,74.0,27.2,10.316686,88.32555,147
2025-08-08 11:30:00,23.55,87.27,72.43227762235347,83.57,29.4,781.0,114.615005,82.0,28.0,11.304229,82.30046,141
2025-08-08 12:30:00,23.55,87.27,71.00510889110527,81.862,29.3,650.0,108.40501,83.0,30.05,11.583108,74.63628,137
2025-08-08 13:30:00,23.55,87.27,69.09313694905266,79.3,29.9,474.0,100.17,80.0,31.1,12.931218,69.86649,130
2025-08-08 14:30:00,23.55,87.27,66.1958865323821,74.664,31.2,390.0,93.284996,75.0,30.95,12.815443,69.009056,121
2025-08-08 15:30:00,23.55,87.27,65.25103829371028,73.810005,33.2,485.0,88.15501,69.0,30.35,11.032987,72.70928,118
2025-08-08 16:30:00,23.55,87.27,64.66571423569279,72.956,35.9,672.0,84.240005,62.0,29.3,12.535548,75.63867,116
2025-08-08 17:30:00,23.55,87.27,76.25548164185817,89.182,44.8,822.0,122.31,59.0,28.65,9.360001,78.774445,154
2025-08-08 18:30:00,23.55,87.27,86.94851601187472,98.576004,49.4,888.0,117.450005,47.0,27.6,7.42159,79.10248,190
2025-08-08 19:30:00,23.55,87.27,98.79947503653929,109.922,55.5,918.0,110.700005,31.0,27.15,7.3447943,82.19888,229
2025-08-08 20:30:00,23.55,87.27,96.55283378986894,107.604,58.4,927.0,103.545,21.0,26.8,5.195113,84.66659,222
2025-08-08 21:30:00,23.55,87.27,88.92112383157404,99.186005,55.2,920.0,96.39001,21.0,26.45,5.232399,86.950806,196
2025-08-08 22:30:00,23.55,87.27,79.70971087160277,88.328,48.7,892.0,88.965004,27.0,26.3,6.6624317,87.98757,166
2025-08-08 23:30:00,23.55,87.27,71.81758929382958,78.08,43.0,844.0,82.89001,32.0,26.0,8.688613,89.02586,139
2025-08-09 00:30:00,23.55,87.27,64.58470588947766,70.881996,39.3,752.0,78.705,34.0,25.6,10.706595,90.61569,115
2025-08-09 01:30:00,23.55,87.27,59.14199982603913,65.636,36.4,641.0,75.735,35.0,25.1,11.212135,91.68076,99
2025-08-09 02:30:00,23.55,87.27,56.774439163490456,62.586002,34.1,586.0,73.305,35.0,24.85,7.92,91.114204,95
2025-08-09 03:30:00,23.55,87.27,55.6393702056976,61.244003,32.9,638.0,69.795006,33.0,24.7,8.467655,91.65691,93
2025-08-09 04:30:00,23.55,87.27,54.96313573114543,61.121998,32.4,747.0,66.69,31.0,24.45,8.260411,93.60127,92
2025-08-09 05:30:00,23.55,87.27,55.60751166174173,59.902,30.3,840.0,58.725002,31.0,24.35,7.5685663,95.30632,93
2025-08-09 06:30:00,23.55,87.27,53.1886030526042,57.34,29.3,905.0,68.985,36.0,26.65,8.28,93.424286,89
2025-08-09 07:30:00,23.55,87.27,48.613047388640666,55.632,27.8,954.0,82.89001,43.0,28.2,8.759178,88.14551,101
2025-08-09 08:30:00,23.55,87.27,45.663467105012465,52.582,25.7,947.0,92.07,54.0,28.15,9.926147,82.5643,104
2025-08-09 09:30:00,23.55,87.27,46.183996749846145,55.144,22.4,839.0,92.340004,72.0,29.7,10.1902895,75.9272,104
2025-08-09 10:30:00,23.55,87.27,50.096414696273825,61.366,18.6,676.0,88.02,94.0,31.3,10.436895,69.07516,103
2025-08-09 11:30:00,23.55,87.27,57.6378516176487,71.248,15.9,549.0,83.295006,111.0,32.0,12.081473,67.78246,116
2025-08-09 12:30:00,23.55,87.27,56.811663984268485,69.41801,15.1,492.0,79.51501,119.0,32.4,12.267763,64.32101,128
2025-08-09 13:30:00,23.55,87.27,57.68608271712751,67.71,15.5,473.0,75.195,121.0,32.1,11.874544,66.206375,131
2025-08-09 14:30:00,23.55,87.27,57.02214364837738,66.612,16.5,484.0,71.145004,119.0,31.75,11.341428,68.74974,128
2025-08-09 15:30:00,23.55,87.27,56.33328195293034,64.538,18.0,538.0,67.095,113.0,29.85,16.048288,76.17685,119
2025-08-09 16:30:00,23.55,87.27,54.820753528966684,60.878002,20.2,622.0,63.18,102.0,28.95,8.936778,80.95742,103
2025-08-09 17:30:00,23.55,87.27,32.81435581870711,35.746,18.5,697.0,46.98,65.0,29.1,7.415038,82.675285,65
2025-08-09 18:30:00,23.55,87.27,30.300722238160212,32.33,21.2,757.0,49.545002,58.0,28.7,7.072878,82.138954,62
2025-08-09 19:30:00,23.55,87.27,31.273152905518007,32.452,25.0,806.0,53.325,47.0,28.45,9.743305,83.092476,67
2025-08-09 20:30:00,23.55,87.27,31.869472928220326,33.55,28.3,819.0,56.7,38.0,28.05,9.781473,84.04302,71
2025-08-09 21:30:00,23.55,87.27,34.070463365577865,35.136,30.6,769.0,59.535,32.0,27.8,10.823973,86.29923,74
2025-08-09 22:30:00,23.55,87.27,37.05017396296631,37.454002,32.3,682.0,61.965004,28.0,27.5,10.6261,88.087685,77
2025-08-09 23:30:00,23.55,87.27,34.43472666592119,35.38,33.3,614.0,63.45,24.0,27.2,10.837435,88.853134,79
2025-08-10 00:30:00,23.55,87.27,33.47824433850572,33.184002,33.2,582.0,62.775,22.0,27.0,12.168319,89.10267,78
2025-08-10 01:30:00,23.55,87.27,30.784632302140842,31.842001,32.4,569.0,61.02,20.0,26.45,11.177405,90.6721,76
2025-08-10 02:30:00,23.55,87.27,31.4198667401765,30.988,32.1,578.0,60.75,19.0,26.1,10.070353,90.64894,76
2025-08-10 03:30:00,23.55,87.27,31.73464320418688,31.11,33.1,620.0,61.965004,16.0,25.9,9.360001,90.63567,77
2025-08-10 04:30:00,23.55,87.27,31.748027857175725,32.696,34.7,684.0,64.53,13.0,25.65,7.754637,91.71346,81
2025-08-10 05:30:00,23.55,87.27,31.800641300746975,32.086,34.7,736.0,74.25,18.0,25.55,7.289445,92.25947,93
2025-08-10 06:30:00,23.55,87.27,35.428609754048566,35.624,33.2,779.0,88.56,26.0,27.45,7.029225,91.0071,103
2025-08-10 07:30:00,23.55,87.27,40.515878722990514,41.236,30.9,810.0,107.865005,38.0,29.0,7.731623,84.39471,109
2025-08-10 08:30:00,23.55,87.27,45.88408474731433,47.336,28.1,793.0,120.42,55.0,30.65,8.338489,76.07353,113
2025-08-10 09:30:00,23.55,87.27,49.76551748766057,51.972,24.5,678.0,120.01501,80.0,31.85,9.059205,70.42099,113
2025-08-10 10:30:00,23.55,87.27,56.347610869233705,58.926,20.3,514.0,112.86,110.0,32.3,9.67657,69.46816,115
2025-08-10 11:30:00,23.55,87.27,61.15872833176217,64.66,17.1,412.0,104.76,134.0,32.7,8.404285,68.11915,150
2025-08-10 12:30:00,23.55,87.27,65.152510082719,68.564,15.1,433.0,97.605,148.0,33.2,8.836514,67.81397,171
2025-08-10 13:30:00,23.55,87.27,68.22814109207252,71.126,14.0,515.0,89.64001,156.0,33.1,10.966713,68.80157,182
2025-08-10 14:30:00,23.55,87.27,70.79321756401238,72.712,14.1,583.0,81.945,156.0,32.4,12.599999,69.28154,182
2025-08-10 15:30:00,23.55,87.27,69.2430159615866,71.492,15.7,604.0,74.25,144.0,31.65,11.226575,70.176,165
2025-08-10 16:30:00,23.55,87.27,77.85442033560868,80.398,18.4,612.0,66.825005,124.0,30.35,9.059205,74.46284,160
2025-08-10 17:30:00,23.55,87.27,78.3950066066523,82.716,20.8,629.0,68.985,106.0,28.75,3.5864744,84.61843,161
2025-08-10 18:30:00,23.55,87.27,67.87515793473189,70.272,22.6,679.0,66.420006,89.0,29.15,9.555271,80.02599,126
2025-08-10 19:30:00,23.55,87.27,56.756759338245274,58.56,25.1,739.0,62.775,65.0,28.8,5.7852573,83.13234,95
2025-08-10 20:30:00,23.55,87.27,48.54267625674584,49.898003,27.7,766.0,60.75,46.0,28.35,6.3639607,85.586555,81
2025-08-10 21:30:00,23.55,87.27,45.02234015003104,45.871998,30.4,726.0,61.559998,35.0,28.0,8.035746,86.83214,77
2025-08-10 22:30:00,23.55,87.27,44.695905542455634,45.506,33.1,653.0,63.99,28.0,27.65,7.0843205,88.3621,80
2025-08-10 23:30:00,23.55,87.27,44.46528907569117,44.774002,35.2,610.0,65.88,23.0,27.2,5.2694216,90.72147,82
2025-08-11 00:30:00,23.55,87.27,44.40034516546855,44.286,36.2,627.0,66.420006,20.0,26.9,5.232399,92.33382,83
2025-08-11 01:30:00,23.55,87.27,43.29981833911401,43.432,36.5,674.0,66.420006,18.0,26.6,6.924738,93.4219,83
2025-08-11 02:30:00,23.55,87.27,43.70065605802817,44.042,36.8,718.0,67.365005,17.0,26.4,7.587806,94.24957,84
2025-08-11 03:30:00,23.55,87.27,46.10669995590207,45.994003,37.5,751.0,68.445,15.0,26.3,7.10031,93.96548,86
2025-08-11 04:30:00,23.55,87.27,47.408243618059686,48.190002,38.2,782.0,70.335,12.0,26.15,5.991594,93.4006,88
2025-08-11 05:30:00,23.55,87.27,55.69891578102877,56.486,42.2,803.0,85.86,15.0,25.95,6.2067385,94.23084,102
2025-08-11 06:30:00,23.55,87.27,58.495570511519624,59.536,41.0,822.0,100.845,24.0,27.9,6.66,88.90755,107
2025-08-11 07:30:00,23.55,87.27,60.7447127022084,61.366,39.1,831.0,121.095,37.0,29.25,7.16617,83.67655,114
2025-08-11 08:30:00,23.55,87.27,63.574205513634915,64.904,36.5,798.0,133.785,53.0,30.45,8.149847,78.55816,118
2025-08-11 09:30:00,23.55,87.27,64.2036531685392,65.636,32.5,687.0,132.975,74.0,31.6,8.654987,74.22548,118
2025-08-11 10:30:00,23.55,87.27,65.16674654607627,68.076004,27.7,535.0,124.47,97.0,32.15,7.9077177,72.15983,117
2025-08-11 11:30:00,23.55,87.27,69.60863656242793,71.614006,23.8,415.0,112.994995,114.0,32.8,6.4924874,70.592926,132
2025-08-11 12:30:00,23.55,87.27,71.51630354824067,74.176,20.7,349.0,95.985,120.0,32.45,7.1684303,72.42431,138
2025-08-11 13:30:00,23.55,87.27,71.31345211849384,74.176,18.5,315.0,75.87,119.0,31.9,4.68,72.116554,138
2025-08-11 14:30:00,23.55,87.27,81.15087219600878,83.57,18.7,326.0,64.935,116.0,30.3,8.996398,78.53722,171
2025-08-11 15:30:00,23.55,87.27,80.93579441005724,83.57,22.6,393.0,71.145004,113.0,29.0,7.0223074,85.90356,170
2025-08-11 16:30:00,23.55,87.27,83.68699999528104,85.156006,28.9,505.0,86.534996,108.0,29.8,6.361415,81.54485,179
2025-08-11 17:30:00,23.55,87.27,120.84436917624586,125.538,24.7,634.0,96.525,156.0,29.55,8.085988,81.755585,301
2025-08-11 18:30:00,23.55,87.27,121.0499509383587,125.294,27.9,801.0,91.935,133.0,28.25,6.037383,87.62971,301
2025-08-11 19:30:00,23.55,87.27,125.66430026472669,129.564,32.4,985.0,85.86,102.0,28.0,4.278551,88.39043,304
2025-08-11 20:30:00,23.55,87.27,121.17917269192912,125.294,36.7,1101.0,82.08,75.0,27.8,4.6277857,91.29865,301
2025-08-11 21:30:00,23.55,87.27,129.76801862692588,132.98,40.5,1090.0,82.89001,59.0,27.8,6.130579,92.929115,308
2025-08-11 22:30:00,23.55,87.27,139.12429431156963,142.00801,43.9,1009.0,85.995,48.0,27.7,6.8399997,92.92407,315
2025-08-11 23:30:00,23.55,87.27,136.5428383099051,140.3,46.3,949.0,88.695,40.0,27.4,6.5693827,93.45956,313
2025-08-12 00:30:00,23.55,87.27,134.16978115592048,136.64,46.7,944.0,89.505005,33.0,27.15,6.778141,94.559616,311
2025-08-12 01:30:00,23.55,87.27,130.86709618979626,133.468,46.0,958.0,90.045,29.0,27.0,6.5693827,95.67822,308
2025-08-12 02:30:00,23.55,87.27,127.24248537366005,129.808,45.7,975.0,92.20501,26.0,26.8,5.983477,96.80979,306
2025-08-12 03:30:00,23.55,87.27,127.22326575415886,129.198,46.9,990.0,95.715004,23.0,26.7,5.1826253,97.38118,306
2025-08-12 04:30:00,23.55,87.27,128.9640090750621,131.272,48.6,1007.0,100.845,21.0,26.55,4.278551,97.95568,307
2025-08-12 05:30:00,23.55,87.27,104.89758507747236,105.896,43.7,1025.0,85.185,18.0,26.45,3.84796,98.53491,250
2025-08-12 06:30:00,23.55,87.27,103.95406786492349,104.798004,42.1,1058.0,104.085,25.0,28.4,5.223103,93.78063,247
2025-08-12 07:30:00,23.55,87.27,97.11425787128982,97.966,39.6,1092.0,130.005,35.0,29.6,4.5322843,88.51868,224
2025-08-12 08:30:00,23.55,87.27,86.9722627015882,87.474,36.9,1077.0,147.55501,51.0,30.9,3.7971036,82.399506,190
2025-08-12 09:30:00,23.55,87.27,86.70089346893249,87.474,33.5,971.0,148.90501,76.0,32.25,3.438895,75.871765,189
2025-08-12 10:30:00,23.55,87.27,91.80850547654731,93.452,29.8,818.0,142.02,106.0,32.85,2.5455842,71.857635,206
2025-08-12 11:30:00,23.55,87.27,94.69741025623617,97.112,27.0,694.0,134.865,129.0,32.3,4.278551,74.121185,216
2025-08-12 12:30:00,23.55,87.27,97.05423271362564,98.576004,25.7,638.0,130.68001,141.0,32.75,6.482499,73.116005,224
2025-08-12 13:30:00,23.55,87.27,94.11826776762749,95.770004,25.3,612.0,126.36,147.0,31.6,8.163749,75.994835,214
2025-08-12 14:30:00,23.55,87.27,99.10656772136481,100.04,25.9,583.0,120.15,146.0,31.3,8.553314,77.52972,230
2025-08-12 15:30:00,23.55,87.27,96.9722198503,98.82,28.1,535.0,111.105,138.0,31.3,4.3573384,76.17293,223
2025-08-12 16:30:00,23.55,87.27,95.21754084863504,96.868004,31.1,484.0,100.44,123.0,30.65,7.44121,77.206764,217
2025-08-12 17:30:00,23.55,87.27,103.4608034730272,104.798004,32.6,449.0,87.21,93.0,30.3,8.067936,80.17692,245
2025-08-12 18:30:00,23.55,87.27,102.63261088877519,103.45601,32.2,444.0,79.65,87.0,29.4,7.8728137,85.68962,242
2025-08-12 19:30:00,23.55,87.27,95.88560265168846,96.014,31.5,454.0,68.985,78.0,28.65,6.638072,88.9654,220
2025-08-12 20:30:00,23.55,87.27,88.17892831961329,88.938,30.7,453.0,60.48,71.0,28.25,6.206738,90.789986,194
2025-08-12 21:30:00,23.55,87.27,82.96640518374764,83.203995,29.7,427.0,56.295002,67.0,28.1,7.0015144,91.31704,177
2025-08-12 22:30:00,23.55,87.27,79.0655209331616,80.398,28.5,390.0,54.27,64.0,28.0,8.951267,90.50616,164
2025-08-12 23:30:00,23.55,87.27,78.04589900610317,76.982,27.5,359.0,52.515003,60.0,27.8,10.703569,89.95907,160
2025-08-13 00:30:00,23.55,87.27,71.9521437192294,72.712,26.7,342.0,50.49,54.0,27.65,11.866355,89.41695,140
2025-08-13 01:30:00,23.55,87.27,67.12261403393319,67.71,26.1,330.0,48.870003,47.0,27.4,10.086427,89.13321,124
2025-08-13 02:30:00,23.55,87.27,60.31498381818693,61.244003,25.8,321.0,47.790005,40.0,27.05,8.197414,90.71165,101
2025-08-13 03:30:00,23.55,87.27,53.9009198211178,54.534,26.4,311.0,47.655,33.0,26.8,9.904906,91.78115,90
2025-08-13 04:30:00,23.55,87.27,48.680656271792124,49.531998,27.4,302.0,48.059998,26.0,26.65,7.689603,92.59511,81
2025-08-13 05:30:00,23.55,87.27,26.622858934159257,28.914001,22.3,299.0,41.175,26.0,26.5,8.654986,93.695274,51
2025-08-13 06:30:00,23.55,87.27,21.358043438602806,24.278,20.0,307.0,42.795002,29.0,27.85,6.9153743,88.3783,53
2025-08-13 07:30:00,23.55,87.27,21.866139613925032,23.546,16.8,321.0,45.090004,33.0,28.5,5.2478566,86.87748,56
2025-08-13 08:30:00,23.55,87.27,21.74408089644988,23.18,14.2,321.0,46.440002,38.0,29.3,10.6261,82.698524,58
2025-08-13 09:30:00,23.55,87.27,19.16159440357105,21.960001,12.7,295.0,45.9,43.0,30.35,12.10157,75.129906,57
2025-08-13 10:30:00,23.55,87.27,18.846516746036507,21.594002,11.8,255.0,44.415005,48.0,31.15,10.742848,70.29345,56
2025-08-13 11:30:00,23.55,87.27,17.61749414569661,20.130001,11.4,228.0,43.065,53.0,30.2,11.638917,73.55648,54
2025-08-13 12:30:00,23.55,87.27,18.262510558448138,18.91,11.3,224.0,42.39,58.0,30.3,10.63372,74.23351,58
2025-08-13 13:30:00,23.55,87.27,17.206236323803743,17.812,11.6,233.0,41.985,62.0,30.9,9.734987,73.454735,62
2025-08-13 14:30:00,23.55,87.27,17.51657679185042,18.666,12.6,243.0,41.31,65.0,30.0,14.178927,76.199814,65
2025-08-13 15:30:00,23.55,87.27,20.325776538796937,20.618,14.8,253.0,40.365,66.0,28.0,10.132897,84.79182,66
2025-08-13 16:30:00,23.55,87.27,23.329451497279745,23.546,17.6,264.0,39.15,65.0,28.65,10.6261,83.85873,65
2025-08-13 17:30:00,23.55,87.27,23.27009929399896,24.765999,21.6,273.0,46.98,57.0,28.05,10.739833,86.57942,59
2025-08-13 18:30:00,23.55,87.27,22.870531629442343,23.668,20.7,277.0,42.66,55.0,27.6,9.67657,90.211815,55
2025-08-13 19:30:00,23.55,87.27,23.678391344053864,23.912,19.5,278.0,36.72,52.0,27.1,11.252519,89.909485,52
2025-08-13 20:30:00,23.55,87.27,20.83056401409597,22.692001,19.0,276.0,32.4,47.0,26.8,9.582359,91.50859,47
2025-08-13 21:30:00,23.55,87.27,21.66619141533733,22.082,19.8,271.0,31.185001,40.0,26.4,10.137692,92.85798,40
2025-08-13 22:30:00,23.55,87.27,20.85560798976839,22.082,21.3,264.0,31.59,32.0,26.25,9.582359,94.24333,39
2025-08-13 23:30:00,23.55,87.27,21.04353251321502,22.326,22.4,257.0,32.265,25.0,26.15,9.292254,94.52017,40
2025-08-14 00:30:00,23.55,87.27,22.258808887508216,22.814001,22.8,251.0,32.94,21.0,25.95,8.827344,95.36076,41
2025-08-14 01:30:00,23.55,87.27,21.805471581107543,22.935999,22.8,245.0,34.02,19.0,25.8,9.278297,96.21186,43
2025-08-14 02:30:00,23.55,87.27,23.414860145772405,23.302002,22.9,246.0,34.829998,17.0,25.7,12.525207,95.6372,44
2025-08-14 03:30:00,23.55,87.27,22.96410619074419,24.156,23.6,260.0,35.505,15.0,25.6,10.644379,97.65027,44
2025-08-14 04:30:00,23.55,87.27,24.01514019094981,25.132002,24.2,279.0,36.045002,14.0,25.6,12.534257,94.216225,45
2025-08-14 05:30:00,23.55,87.27,24.645747267874363,25.864002,24.1,289.0,37.260002,14.0,25.35,7.989243,96.77572,47
2025-08-14 06:30:00,23.55,87.27,24.335875067094833,25.62,21.0,280.0,37.260002,20.0,26.4,12.461669,93.96982,47
2025-08-14 07:30:00,23.55,87.27,21.294821553546427,21.472,16.8,262.0,37.260002,28.0,27.35,11.063778,89.394646,47
2025-08-14 08:30:00,23.55,87.27,19.786966491656145,20.374,13.1,244.0,36.72,39.0,28.5,13.1412325,83.593636,46
2025-08-14 09:30:00,23.55,87.27,18.311751556296986,18.666,10.6,230.0,34.965,53.0,29.95,14.041154,76.41909,53
2025-08-14 10:30:00,23.55,87.27,14.977306703487741,16.836,8.8,216.0,32.805,69.0,28.7,15.111424,80.92574,69
2025-08-14 11:30:00,23.55,87.27,15.30775125676644,16.104,7.8,205.0,31.050001,81.0,28.65,10.739833,81.88901,81
2025-08-14 12:30:00,23.55,87.27,16.456681179731337,17.202002,7.7,194.0,30.375,85.0,27.6,8.507737,85.5123,85
2025-08-14 13:30:00,23.55,87.27,17.239232408591732,17.812,8.3,185.0,30.24,84.0,28.9,10.920824,80.231544,84
2025-08-14 14:30:00,23.55,87.27,16.601803600859295,18.056,9.7,185.0,30.51,81.0,29.55,12.011544,79.369255,81
2025-08-14 15:30:00,23.55,87.27,17.749924321258003,17.324,11.9,196.0,31.050001,75.0,29.4,11.391313,79.58497,75
2025-08-14 16:30:00,23.55,87.27,17.12506842848417,17.812,14.9,217.0,32.13,67.0,29.0,11.681987,77.423706,67
2025-08-14 17:30:00,23.55,87.27,33.31578113309012,34.282,19.0,243.0,39.420002,71.0,28.05,10.316686,82.06093,71
2025-08-14 18:30:00,23.55,87.27,32.342081419862375,32.940002,21.8,282.0,40.635002,63.0,27.9,4.942631,84.78146,63
2025-08-14 19:30:00,23.55,87.27,33.398453666560854,34.404003,25.8,327.0,42.255,53.0,27.4,5.506941,88.604935,56
2025-08-14 20:30:00,23.55,87.27,34.70722258734321,36.234,28.5,358.0,43.2,44.0,27.05,7.7734165,90.71165,58
2025-08-14 21:30:00,23.55,87.27,34.13200686771406,35.624,28.9,365.0,42.93,40.0,26.55,8.019601,92.58981,57
2025-08-14 22:30:00,23.55,87.27,31.565767091159014,33.306,28.1,358.0,42.120003,38.0,26.2,7.458606,93.96107,53
2025-08-14 23:30:00,23.55,87.27,30.35083341373051,30.988,27.6,348.0,41.715,35.0,25.85,6.849467,95.3574,52
2025-08-15 00:30:00,23.55,87.27,28.874954757227293,30.012001,28.1,335.0,42.255,31.0,25.6,7.040739,95.91978,53
2025-08-15 01:30:00,23.55,87.27,26.555582034987637,29.768,29.0,319.0,43.2,26.0,25.4,5.950899,96.2008,54
2025-08-15 02:30:00,23.55,87.27,27.426598120593003,30.378,29.6,312.0,44.684998,22.0,25.25,6.66,96.48459,56
2025-08-15 03:30:00,23.55,87.27,26.907097205105277,29.768,30.4,328.0,47.25,18.0,25.15,7.1321807,95.619644,59
2025-08-15 04:30:00,23.55,87.27,28.46493204614312,30.134,30.9,353.0,50.22,16.0,25.25,6.924738,95.052055,63
2025-08-15 05:30:00,23.55,87.27,23.332259629767385,24.156,27.3,359.0,39.15,19.0,25.0,6.77575,96.478134,49
2025-08-15 06:30:00,23.55,87.27,18.133577348508098,19.642,23.5,330.0,40.905,26.0,26.5,12.936227,92.86309,51
2025-08-15 07:30:00,23.55,87.27,17.843017046571358,18.91,18.1,282.0,43.335,37.0,27.5,9.107359,90.47267,54
2025-08-15 08:30:00,23.55,87.27,17.338233753589996,17.69,13.6,240.0,44.145,49.0,28.5,13.060857,85.34808,55
2025-08-15 09:30:00,23.55,87.27,15.73623780825575,16.104,10.8,212.0,41.985,63.0,29.5,12.221457,79.12715,63
2025-08-15 10:30:00,23.55,87.27,15.190998572541856,16.958,8.9,190.0,38.34,79.0,30.45,11.074023,75.59312,79
2025-08-15 11:30:00,23.55,87.27,18.749247336687745,18.788,7.6,177.0,35.505,93.0,31.4,10.799999,71.39162,93
2025-08-15 12:30:00,23.55,87.27,21.08201684487952,20.496,6.8,172.0,34.425,105.0,31.9,9.793059,69.599846,107
2025-08-15 13:30:00,23.55,87.27,20.464791804919866,21.472,6.6,175.0,34.29,114.0,31.65,9.290511,71.224525,121
2025-08-15 14:30:00,23.55,87.27,23.14984840719871,24.522001,7.6,189.0,34.695004,117.0,31.85,7.491114,71.26008,125
2025-08-15 15:30:00,23.55,87.27,26.477769480128625,27.084002,10.6,219.0,36.045002,110.0,29.1,12.936228,80.01936,115
2025-08-15 16:30:00,23.55,87.27,29.105678842339785,28.67,14.8,259.0,38.070004,98.0,29.15,8.209263,81.22348,98
2025-08-15 17:30:00,23.55,87.27,26.22086939523419,27.084002,17.6,297.0,38.204998,76.0,28.95,7.282774,83.14936,76
2025-08-15 18:30:00,23.55,87.27,28.836233483844293,29.524002,20.2,330.0,39.69,69.0,27.2,3.3043609,90.72147,69
2025-08-15 19:30:00,23.55,87.27,32.2339592516519,32.452,23.8,361.0,41.850002,58.0,27.0,5.232399,92.339264,58
2025-08-15 20:30:00,23.55,87.27,33.188164383244484,34.16,26.5,381.0,43.2,49.0,26.75,4.991553,94.26406,55
2025-08-15 21:30:00,23.55,87.27,35.55829787302714,35.624,27.4,386.0,43.2,43.0,26.7,6.3690495,95.66881,59
2025-08-15 22:30:00,23.55,87.27,34.119446383422044,34.892002,27.4,380.0,42.525,39.0,26.65,6.090812,95.95093,57
2025-08-15 23:30:00,23.55,87.27,33.31877939949644,33.428,27.9,371.0,42.120003,34.0,26.45,4.1085763,96.51532,56
2025-08-16 00:30:00,23.55,87.27,33.30275892892965,34.282,29.6,356.0,42.120003,27.0,26.25,4.514377,97.08435,56
2025-08-16 01:30:00,23.55,87.27,34.662243270815644,36.356,31.6,337.0,42.39,20.0,25.75,2.6999998,98.23508,58
2025-08-16 02:30:00,23.55,87.27,35.46099062443109,38.308,32.9,332.0,43.065,15.0,25.45,2.5772078,99.112114,59
2025-08-16 03:30:00,23.55,87.27,37.74193236318854,39.772,33.3,359.0,44.415005,11.0,25.4,3.2846913,99.4071,63
2025-08-16 04:30:00,23.55,87.27,37.861368462273724,39.894,32.9,399.0,46.305,9.0,25.25,3.4152596,99.4064,63
2025-08-16 05:30:00,23.55,87.27,36.66920975772226,38.186,30.5,415.0,48.329998,12.0,25.3,5.0142193,99.40668,61
2025-08-16 06:30:00,23.55,87.27,30.57780539570772,33.306,26.4,383.0,49.815002,23.0,27.2,7.293888,93.726944,62
2025-08-16 07:30:00,23.55,87.27,25.28566906132917,29.158,20.5,325.0,51.570004,38.0,28.5,9.107359,87.392555,64
2025-08-16 08:30:00,23.55,87.27,21.965821346396254,25.254002,15.5,274.0,51.434998,54.0,29.75,9.391102,77.53345,64
